,Power,Age,Engine,Manual,toyota,mercedes-benz,Diesel,Kilometers_Driven
2270,0.24189944134078212,0.23076923076923078,0.24146649810366622,1,0,0,0,0.14118766449513898
2414,0.1719146775012697,0.7692307692307693,0.19469026548672563,1,0,0,0,0.4327708846481434
3702,0.39512442864398173,0.6153846153846154,0.7897176569742941,1,0,0,1,0.5785624947246456
3286,0.6896901980700865,0.46153846153846156,0.6422250316055627,1,0,1,1,0.3867314288345111
3248,0.638902996444896,0.15384615384615385,0.31352718078381797,0,0,0,0,0.02608902496105829
3549,0.33722701879126465,0.3076923076923077,0.78803202697008,1,1,0,1,0.4393238338589504
3229,0.6077196546470292,0.5384615384615384,0.981458069953645,0,0,0,1,0.6990017111331077
28,0.18181818181818182,0.8461538461538461,0.2418879056047198,1,0,0,0,0.46346385519056493
864,0.2224479431183342,0.5384615384615384,0.7901390644753477,1,0,0,1,0.5105161790320971
369,0.3341797866937532,0.23076923076923078,0.36620311841550773,1,0,0,1,0.3563070217843358
2573,0.16678517013712552,0.3076923076923077,0.157606405394016,1,0,0,0,0.22910767861390544
1354,0.11884205180294566,0.5384615384615384,0.13147914032869784,1,0,0,1,0.6706414063519102
1787,0.004062976130015217,0.6153846153846154,0.07248209018120522,1,0,0,0,0.29465251720724656
3585,0.30218384966988326,0.3846153846153847,0.3156342182890855,1,0,0,0,0.09791824927296025
1113,0.20213306246825802,0.3076923076923077,0.2418879056047198,1,0,0,0,0.35108154354948856
24,0.34433722701879127,0.46153846153846156,0.78803202697008,1,1,0,1,0.8547992296064393
652,0.44266124936516,0.07692307692307693,0.3678887484197219,0,0,0,0,0.2091112083055178
2908,0.27577450482478416,0.15384615384615385,0.26295828065739574,1,0,0,1,0.19737114707304157
4015,0.7282884713052311,0.5384615384615384,0.7290349768225874,1,0,0,0,0.7242696991321562
614,0.2427628237684104,0.3846153846153847,0.24146649810366622,1,0,0,0,0.2793060319360358
1223,0.5276790248857288,0.6923076923076924,0.49473240623683096,0,1,0,0,0.5340576874381344
1997,0.3270695784662265,0.23076923076923078,0.3683101559207754,1,0,0,1,0.33566599909455735
2094,0.27709497206703915,0.23076923076923078,0.32532659081331644,1,0,0,1,0.5632160094534349
2295,0.5273235144743524,0.3076923076923077,0.49473240623683096,0,1,0,0,0.5171765536398026
3167,0.3341797866937532,0.46153846153846156,0.36620311841550773,1,0,0,1,0.6125549596003774
331,0.21198577958354498,0.15384615384615385,0.2418879056047198,0,0,0,0,0.41272070164130653
3017,0.7116810563737941,0.3076923076923077,0.5663716814159292,0,0,0,1,0.363711700927695
1773,0.2742508887760285,0.6923076923076924,0.2840286557100716,1,0,0,0,0.4166417286281009
1866,0.06653123412899947,0.07692307692307693,0.07248209018120522,1,0,0,0,0.19643501147149772
1712,0.1767394616556628,0.15384615384615385,0.32532659081331644,1,0,0,1,0.3713849435633004
3605,0.5373285931945151,0.15384615384615385,0.6552886641382216,0,0,0,1,0.15653414976634974
2075,0.16708989334687657,0.46153846153846156,0.157606405394016,1,0,0,0,0.34836521565648426
2312,0.20162519045200616,0.6153846153846154,0.2418879056047198,1,0,0,0,0.37905818619890574
1026,0.33722701879126465,0.3076923076923077,0.78803202697008,1,1,0,1,0.49415682573298647
3336,0.2270187912646014,0.23076923076923078,0.24146649810366622,1,0,0,0,0.14845422527105728
2717,0.4357541899441341,0.15384615384615385,0.5785924989464812,1,0,0,1,0.22559333348679816
414,0.2666328085322499,0.3846153846153847,0.2418879056047198,1,0,0,0,0.21213446590394633
1687,0.20213306246825802,0.23076923076923078,0.26295828065739574,1,0,0,1,0.29465251720724656
1704,0.5424073133570342,0.3076923076923077,0.5663716814159292,0,0,0,1,0.20257360557998202
425,0.16708989334687657,0.46153846153846156,0.157606405394016,1,0,0,0,0.6015822226314618
1209,0.20213306246825802,0.46153846153846156,0.26295828065739574,1,0,0,1,0.40972046377078486
1103,0.16708989334687657,0.6153846153846154,0.157606405394016,1,0,0,0,0.27478649202366423
1462,0.3504316912138142,0.3846153846153847,0.41045090602612727,1,0,0,0,0.12584117922392823
1640,0.4357541899441341,0.6923076923076924,0.6552886641382216,1,0,0,1,0.8010865311572016
338,0.25190452006094466,0.3076923076923077,0.3527180783817952,1,0,0,1,0.4833452268594185
3166,0.09700355510411374,0.23076923076923078,0.07374631268436577,1,0,0,0,0.5555427668178294
51,0.26206196038598273,0.23076923076923078,0.24146649810366622,1,0,0,0,0.1335144218595336
2563,0.1416962925342814,0.5384615384615384,0.800252844500632,1,0,0,1,0.2639595466648251
964,0.18181818181818182,0.9230769230769232,0.28445006321112515,1,0,0,0,0.7013343768943318
1248,0.16658202133062472,0.15384615384615385,0.1580278128950695,0,0,0,0,0.08747496604590133
1459,0.27694261046216356,0.3076923076923077,0.32532659081331644,1,0,0,1,0.3496082809634523
506,0.06145251396648044,0.6923076923076924,0.07248209018120522,1,0,0,0,0.7224588138701533
1150,0.5373285931945151,0.5384615384615384,0.6552886641382216,1,0,0,1,0.7243541048011478
194,0.16658202133062472,0.6153846153846154,0.23093131057732824,1,0,0,0,0.18722712030877126
3434,0.09700355510411374,0.15384615384615385,0.07374631268436577,1,0,0,0,0.24544401218510925
3262,0.16708989334687657,0.6153846153846154,0.157606405394016,1,0,0,0,0.2793060319360358
3198,0.6896901980700865,0.9230769230769232,0.640117994100295,0,0,1,1,0.294936427184764
2611,0.021330624682579985,0.5384615384615384,0.07248209018120522,1,0,0,0,0.7013343768943318
656,0.15134586084306756,0.8461538461538461,0.18415507796038766,1,0,0,0,0.6284385718560807
762,0.3579481970543424,0.9230769230769232,0.40539401601348507,1,0,0,0,0.4749200064455238
150,0.20213306246825802,0.3076923076923077,0.2418879056047198,1,0,0,0,0.4414723417969199
899,0.004062976130015217,0.6923076923076924,0.07248209018120522,1,0,0,0,0.45579061255495956
3713,0.3270695784662265,0.3846153846153847,0.3683101559207754,1,0,0,1,0.5451762160171266
1238,0.20162519045200616,0.46153846153846156,0.2418879056047198,1,0,0,0,0.5822149582191938
161,0.5774504824784155,0.7692307692307693,0.57606405394016,0,0,0,1,0.557108108315493
1598,0.17166074149314375,0.7692307692307693,0.32659081331647705,1,0,0,1,0.41742439937693265
543,0.6077196546470292,0.5384615384615384,0.981458069953645,0,0,0,1,0.3471374968347874
1004,0.19705434230573898,0.15384615384615385,0.24104509060261275,1,0,0,0,0.213093621233397
2284,0.27679024885728803,0.15384615384615385,0.32532659081331644,1,0,0,1,0.2639595466648251
507,0.4220416455053327,0.3846153846153847,0.3678887484197219,1,0,0,0,0.29465251720724656
2134,0.20213306246825802,0.07692307692307693,0.2418879056047198,1,0,0,0,0.16983955249648947
2200,0.2427628237684104,0.3076923076923077,0.24146649810366622,0,0,0,0,0.22276190695425976
35,0.4678517013712545,0.5384615384615384,0.403708386009271,1,0,0,1,0.34069197302087884
3719,0.3219908583037075,0.5384615384615384,0.3683101559207754,1,0,0,0,0.38133713926168056
2348,0.3707465718638903,0.5384615384615384,0.93173198482933,1,0,0,1,0.8854922001488609
862,0.17166074149314375,0.6923076923076924,0.32659081331647705,1,0,0,1,0.5939089799958563
287,0.2671406805485018,0.46153846153846156,0.2418879056047198,1,0,0,0,0.2543373003997759
122,0.46114779075672935,0.9230769230769232,0.4930467762326169,1,1,0,0,0.6783146489875156
248,0.2270187912646014,0.3846153846153847,0.24146649810366622,1,1,0,0,0.4020779141057219
2080,0.46114779075672935,0.8461538461538461,0.4930467762326169,0,1,0,0,0.6092554652670672
3473,0.20162519045200616,0.46153846153846156,0.24230931310577325,1,0,0,1,0.5632160094534349
3028,0.2427628237684104,0.46153846153846156,0.24146649810366622,1,0,0,0,0.2102468482155874
970,0.18181818181818182,0.7692307692307693,0.2418879056047198,1,0,0,0,0.49415682573298647
476,0.6896901980700865,0.15384615384615385,0.561314791403287,1,0,0,1,0.2793060319360358
3830,0.3341797866937532,0.46153846153846156,0.78803202697008,1,1,0,1,0.4723801631331384
3787,0.5373285931945151,0.5384615384615384,0.6552886641382216,1,0,0,1,0.8394527443352285
2443,0.20198070086338243,0.15384615384615385,0.23683101559207753,1,0,0,1,0.3867314288345111
224,0.3504316912138142,0.23076923076923078,0.3683101559207754,1,0,0,1,0.47702247492767963
3231,0.20086338242762825,0.07692307692307693,0.2418879056047198,1,0,0,0,0.26832562172448454
3060,0.20213306246825802,0.3076923076923077,0.26295828065739574,1,0,0,1,0.27163278930043044
3519,0.4357541899441341,0.23076923076923078,0.5785924989464812,1,0,0,1,0.4307681683202504
396,0.42559674961909605,0.6153846153846154,0.3678887484197219,1,0,0,0,0.7230650000383662
1373,0.22955815134586088,0.6923076923076924,0.24230931310577325,1,0,0,0,0.19490036294437665
1145,0.20213306246825802,0.15384615384615385,0.26295828065739574,1,0,0,1,0.9307643316989326
2870,0.6820721178263078,0.3846153846153847,0.9936788874841971,1,1,0,1,0.9315316559624931
2529,0.27323514474352467,0.23076923076923078,0.3683101559207754,1,0,0,1,0.16420739240195512
542,0.2417470797359066,0.3076923076923077,0.24146649810366622,1,0,0,0,0.27240011356399096
3578,0.33722701879126465,0.3076923076923077,0.78803202697008,1,1,0,1,0.7627203179791747
1632,0.26206196038598273,0.7692307692307693,0.2840286557100716,1,0,0,0,0.41389470776455417
685,0.2224479431183342,0.9230769230769232,0.3678887484197219,1,0,0,0,0.4788103404617757
734,0.20086338242762825,0.07692307692307693,0.2418879056047198,1,0,0,0,0.12868027899910223
1774,0.20198070086338243,0.3846153846153847,0.23683101559207753,1,0,0,1,0.3197977333241254
42,0.4220416455053327,0.23076923076923078,0.3678887484197219,1,0,0,0,0.3176722451140627
3129,0.35957338750634843,0.7692307692307693,0.5360303413400758,0,0,0,1,0.363711700927695
780,0.3270695784662265,0.3846153846153847,0.3683101559207754,1,0,0,1,0.42511298849780926
210,0.2772981208735399,0.3846153846153847,0.26295828065739574,1,0,0,1,0.6859878916231209
263,0.16658202133062472,0.15384615384615385,0.2418879056047198,1,0,0,0,0.24746974824090912
1762,0.7912646013204674,0.5384615384615384,0.5777496839443743,0,0,0,1,0.4653054334231102
3842,0.3524631792788217,0.6923076923076924,0.41045090602612727,1,0,0,1,0.5401962815466187
1691,0.27694261046216356,0.15384615384615385,0.32532659081331644,1,0,0,1,0.20257360557998202
2494,0.27577450482478416,0.23076923076923078,0.26295828065739574,1,0,0,1,0.24861306139361428
1016,0.20213306246825802,0.3846153846153847,0.26295828065739574,1,0,0,1,0.39440467147011654
1630,0.20213306246825802,0.46153846153846156,0.2418879056047198,1,0,0,0,0.4788103404617757
3258,0.42559674961909605,0.5384615384615384,0.3678887484197219,1,0,0,0,0.5140305241592044
2395,0.20213306246825802,0.3076923076923077,0.26295828065739574,1,0,0,1,0.4404441272837488
2768,0.2420518029456577,0.15384615384615385,0.24146649810366622,1,0,0,0,0.23467845276735494
1507,0.44235652615540894,0.3846153846153847,0.4075010535187526,0,0,0,0,0.34069197302087884
1256,0.20086338242762825,0.46153846153846156,0.26295828065739574,1,0,0,1,0.5868802897416419
2162,0.6820721178263078,0.5384615384615384,0.9936788874841971,1,1,0,1,0.5785624947246456
3530,0.25190452006094466,0.3076923076923077,0.9827222924568058,1,0,0,1,0.6470922247032372
969,0.5275774504824786,0.6153846153846154,0.5663716814159292,1,0,0,1,0.6015822226314618
3505,0.27577450482478416,0.07692307692307693,0.26295828065739574,1,0,0,1,0.388542314096514
3069,0.17166074149314375,0.8461538461538461,0.32659081331647705,1,0,0,1,0.8937793021953147
1535,0.33214829862874556,0.8461538461538461,0.32532659081331644,1,0,0,0,0.39440467147011654
761,0.14626714068054852,0.07692307692307693,0.800252844500632,1,0,0,1,0.014579161007650223
3090,0.27679024885728803,0.23076923076923078,0.24230931310577325,1,0,0,0,0.18905335205604534
3716,0.23260538344337228,0.6923076923076924,0.24146649810366622,1,0,0,0,0.3468842798278124
3425,0.2427628237684104,0.3076923076923077,0.24146649810366622,1,0,0,0,0.4020779141057219
3123,0.20213306246825802,0.5384615384615384,0.26295828065739574,1,0,0,1,0.49415682573298647
3693,0.27679024885728803,0.15384615384615385,0.23978086809945215,1,0,0,0,0.35603845829208963
1521,0.16678517013712552,0.5384615384615384,0.157606405394016,1,0,0,0,0.34553378912394583
492,0.2270187912646014,0.3846153846153847,0.24146649810366622,1,0,0,0,0.3594070118091204
4009,0.16658202133062472,0.15384615384615385,0.1580278128950695,1,0,0,0,0.11049469395271747
3754,0.33722701879126465,0.15384615384615385,0.78803202697008,1,1,0,1,0.5533712391519532
1694,0.2270187912646014,0.5384615384615384,0.24146649810366622,1,0,0,0,0.4481173699193542
3446,0.16708989334687657,0.3076923076923077,0.157606405394016,1,0,0,0,0.18876176883589232
1275,0.2671406805485018,0.5384615384615384,0.2418879056047198,1,0,0,0,0.2989955725389992
280,0.2772981208735399,0.3846153846153847,0.26295828065739574,1,0,0,1,0.48648358309738104
89,0.638902996444896,0.6923076923076924,0.49473240623683096,1,0,0,0,0.40432617419795425
881,0.7607922803453531,0.6153846153846154,0.5777496839443743,0,0,0,1,0.5478695241822241
1725,0.7912646013204674,0.0,0.5777496839443743,0,0,0,1,0.6629681637163048
2821,0.2270187912646014,0.6153846153846154,0.24146649810366622,0,0,0,0,0.5387844049016673
2237,0.2270187912646014,0.3076923076923077,0.24146649810366622,1,1,0,0,0.4865219493105591
2557,0.24733367191467753,0.3846153846153847,0.24146649810366622,1,0,0,0,0.2676964158283649
2635,0.4220416455053327,0.3846153846153847,0.3678887484197219,1,0,0,0,0.3713849435633004
273,0.3341797866937532,0.46153846153846156,0.78803202697008,1,1,0,1,0.7013343768943318
2888,0.2270187912646014,0.9230769230769232,0.24146649810366622,1,0,0,0,0.5448002271279819
2375,0.22955815134586088,0.5384615384615384,0.24230931310577325,1,0,0,0,0.2793060319360358
3296,0.7607922803453531,0.46153846153846156,0.5777496839443743,0,0,0,1,0.4303384667326565
535,0.20162519045200616,0.46153846153846156,0.26295828065739574,1,0,0,1,0.5576759282705278
130,0.20162519045200616,0.46153846153846156,0.24230931310577325,1,0,0,1,0.5896503303330954
2701,0.3524631792788217,0.46153846153846156,0.41045090602612727,1,0,0,1,0.9545513838693093
381,0.5276790248857288,0.3076923076923077,0.6552886641382216,1,0,0,1,0.30701411109320687
1517,0.46724225495175226,0.23076923076923078,0.403708386009271,0,0,0,1,0.4181917236404932
1277,0.2671406805485018,0.15384615384615385,0.24104509060261275,1,0,0,0,0.17937739309254697
2181,0.16708989334687657,0.3076923076923077,0.157606405394016,0,0,0,0,0.18722712030877126
1082,0.23260538344337228,0.7692307692307693,0.24146649810366622,1,0,0,0,0.48648358309738104
2930,0.547486033519553,0.7692307692307693,0.57606405394016,0,0,0,1,0.7166808621655425
1146,0.6896901980700865,0.5384615384615384,0.640117994100295,0,0,1,1,0.16420739240195512
1828,0.26206196038598273,0.6153846153846154,0.2840286557100716,1,0,0,0,0.4410196204814192
590,0.27679024885728803,0.15384615384615385,0.23978086809945215,1,0,0,0,0.49415682573298647
1771,0.10665312341289995,0.3846153846153847,0.08006742520016852,1,0,0,0,0.1335144218595336
1642,0.20162519045200616,0.5384615384615384,0.24230931310577325,1,0,0,1,0.39440467147011654
1619,0.2420518029456577,0.0,0.24146649810366622,1,0,0,0,0.15756236427952086
486,0.29355002539360087,0.23076923076923078,0.26295828065739574,1,0,0,1,0.4299164383876982
2924,0.23260538344337228,0.3076923076923077,0.24146649810366622,1,0,0,0,0.2639595466648251
4010,0.2772981208735399,0.3076923076923077,0.3683101559207754,1,0,0,1,0.5754931976704035
1086,0.5373285931945151,0.07692307692307693,0.6552886641382216,0,0,0,1,0.6302724768459903
2481,0.5754697816150331,0.46153846153846156,0.5663716814159292,0,0,0,1,0.39440467147011654
308,0.4459116302691722,0.23076923076923078,0.40918668352296667,0,0,1,0,0.12584117922392823
2770,0.4169629253428137,0.5384615384615384,0.3678887484197219,1,0,0,0,0.30999900247845735
3660,0.27679024885728803,0.5384615384615384,0.32532659081331644,1,0,0,1,0.2869792745716412
225,0.27709497206703915,0.8461538461538461,0.32532659081331644,1,0,0,1,0.9246027178625414
3632,0.46724225495175226,0.23076923076923078,0.403708386009271,0,0,0,1,0.41742439937693265
2606,0.2529202640934485,0.0,0.24230931310577325,1,0,0,0,0.1235238599479754
3533,0.16678517013712552,0.3846153846153847,0.157606405394016,1,0,0,0,0.363711700927695
3740,0.44235652615540894,0.5384615384615384,0.4075010535187526,0,0,0,0,0.571341973404541
1392,0.1416962925342814,0.6153846153846154,0.19469026548672563,1,0,0,0,0.12584117922392823
19,0.4220416455053327,0.3846153846153847,0.3678887484197219,1,0,0,0,0.41172318009867787
3732,0.2427628237684104,0.3846153846153847,0.24146649810366622,1,0,0,0,0.2793060319360358
719,0.4678517013712545,0.3846153846153847,0.403708386009271,1,0,0,1,0.4711370978261703
2853,0.2825799898425597,0.46153846153846156,0.3683101559207754,1,0,0,1,0.27163278930043044
168,0.3341797866937532,0.15384615384615385,0.157606405394016,1,0,0,0,0.1250738549603677
2831,0.26206196038598273,0.3846153846153847,0.24146649810366622,1,0,0,0,0.41742439937693265
452,0.7861858811579483,0.3846153846153847,0.49473240623683096,0,0,0,0,0.2644122679803258
1396,0.2666328085322499,0.3846153846153847,0.2418879056047198,0,0,0,0,0.43996071299770567
1926,0.5754697816150331,0.46153846153846156,0.5663716814159292,0,0,0,1,0.34222662154799993
1193,0.2420518029456577,0.07692307692307693,0.24146649810366622,1,0,0,0,0.3808537249756374
2521,0.37734890807516513,0.3846153846153847,0.3527180783817952,1,0,0,1,0.37905818619890574
2991,0.25190452006094466,0.46153846153846156,0.3527180783817952,1,0,0,1,0.5632160094534349
3661,0.23260538344337228,0.6153846153846154,0.24146649810366622,1,0,0,0,0.3175187802613506
2592,0.35068562722194013,0.07692307692307693,0.35313948588284866,1,0,0,0,0.2900025321700697
713,0.27709497206703915,0.3076923076923077,0.32532659081331644,1,0,0,1,0.6193074131197102
674,0.16708989334687657,0.3846153846153847,0.157606405394016,1,0,0,0,0.3713849435633004
3721,0.33722701879126465,0.3846153846153847,0.78803202697008,1,1,0,1,0.2639595466648251
